policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,segment,fuel_type,max_torque,is_adjustable_steering,is_parking_sensors,displacement,cylinder,steering_type,length,width,is_front_fog_lights,is_brake_assist,is_power_door_locks,is_central_locking,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,is_claim
1.176507106,0.11,0.653846154,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.521758344,0.05,0.519230769,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.110887259,0.11,0.355769231,4,5410,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.350715875,0.16,0.432692308,15,4076,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
1.239533313,0.14,0.528846154,11,27003,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
1.244144127,0.06,0.307692308,3,34791,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,0
0.90835086,0.05,0.461538462,10,27742,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.632050271,0.07,0.528846154,11,27003,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.130524952,0.0,0.528846154,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.075651059,0.03,0.519230769,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.747073767,0.1,0.740384615,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.172015907,0.12,0.355769231,11,27003,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.929577783,0.07,0.317307692,4,5410,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.714450573,0.02,0.5,16,21622,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.587064192,0.01,0.365384615,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.317095304,0.04,0.346153846,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.033291087,0.14,0.605769231,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.06239738,0.0,0.634615385,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.572481002,0.03,0.528846154,0,4990,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.949941268,0.07,0.826923077,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.382170525,0.02,0.625,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.76369276,0.01,0.384615385,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.091025357,0.05,0.557692308,19,6112,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.081731368,0.16,0.336538462,21,17804,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.023960994,0.01,0.740384615,21,17804,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.024614523,0.03,0.711538462,21,17804,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.8736829,0.02,0.451923077,0,4990,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.672407739,0.03,0.480769231,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.007012156,0.18,0.721153846,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.068193347,0.08,0.5,17,34738,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.484193629,0.05,0.326923077,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.650174986,0.0,0.461538462,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.219190061,0.05,0.721153846,17,34738,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.620192866,0.1,0.317307692,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.552146727,0.06,0.451923077,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.225674931,0.02,0.519230769,21,17804,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.058390238,0.04,0.375,11,27003,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.259554341,0.01,0.384615385,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.136800274,0.12,0.519230769,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.525750284,0.11,0.298076923,4,5410,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.12528953,0.12,0.576923077,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.16756662,0.17,0.528846154,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.266721557,0.09,0.375,6,290,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.099390699,0.01,0.355769231,18,13051,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.270461595,0.18,0.576923077,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.129501646,0.04,0.586538462,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.065940248,0.13,0.740384615,2,6108,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.197708048,0.06,0.730769231,2,6108,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.066030428,0.0,0.644230769,18,13051,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.233179503,0.16,0.307692308,21,17804,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.024966712,0.03,0.375,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.868695198,0.12,0.365384615,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.621092574,0.08,0.298076923,17,34738,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.070289211,0.03,0.528846154,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.615357525,0.02,0.509615385,19,6112,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.485347661,0.02,0.519230769,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.671451069,0.12,0.528846154,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.288916794,0.03,0.288461538,19,6112,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.555176766,0.0,0.490384615,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.094809191,0.11,0.394230769,17,34738,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.498150999,0.04,0.326923077,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.122379004,0.14,0.317307692,19,6112,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.308243312,0.1,0.567307692,11,27003,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
1.000147494,0.03,0.442307692,14,16733,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,1
0.264806041,0.11,0.375,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.180185742,0.06,0.509615385,4,5410,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.690663693,0.11,0.480769231,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.002784135,0.16,0.432692308,11,27003,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.32473022,0.18,0.307692308,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.603171786,0.02,0.625,4,5410,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.213052603,0.01,0.336538462,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.755316368,0.01,0.509615385,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.20041328,0.04,0.423076923,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.098548905,0.05,0.730769231,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.147574004,0.01,0.432692308,0,4990,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.181500925,0.01,0.625,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.297521445,0.05,0.596153846,7,16206,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.212146768,0.02,0.384615385,6,290,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,1
0.691501686,0.01,0.336538462,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.063024282,0.03,0.461538462,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
1.142226529,0.1,0.365384615,3,34791,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.579333892,0.06,0.5,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.140154469,0.01,0.490384615,18,13051,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.082614792,0.01,0.442307692,15,4076,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.641036537,0.01,0.423076923,4,5410,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.828243326,0.11,0.490384615,1,73430,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.247680978,0.1,0.451923077,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.177411785,0.05,0.461538462,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.56261398,0.04,0.288461538,3,34791,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
1.154718505,0.16,0.375,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.184522225,0.15,0.490384615,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.075270945,0.1,0.288461538,21,17804,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.767318698,0.02,0.432692308,7,16206,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.131947222,0.08,0.432692308,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.461344494,0.08,0.317307692,21,17804,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.27288606,0.08,0.663461538,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.969143291,0.07,0.519230769,20,8794,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
1.155635665,0.1,0.490384615,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.039132141,0.19,0.375,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.370421611,0.12,0.346153846,3,34791,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.624763174,0.01,0.365384615,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.024291643,0.02,0.701923077,18,13051,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.125780916,0.14,0.336538462,16,21622,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.143258224,0.06,0.355769231,20,8794,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.217615957,0.03,0.336538462,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.278311907,0.01,0.480769231,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.093765724,0.03,0.403846154,6,290,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.08214663,0.13,0.288461538,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.06343173,0.08,0.442307692,21,17804,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.097313984,0.24,0.5,3,34791,3,2,1,0,1,1199,3,2,3993,1811,0,1,1,1,1,0,1,0,0
1.192347414,0.15,0.480769231,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.580343667,0.11,0.355769231,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.286216444,0.04,0.394230769,19,6112,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.356969112,0.1,0.423076923,15,4076,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.99713561,0.18,0.403846154,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.072426318,0.04,0.490384615,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.057397961,0.0,0.615384615,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.4614701,0.06,0.317307692,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.145907831,0.02,0.375,4,5410,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.293777016,0.06,0.413461538,3,34791,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.454005223,0.02,0.346153846,5,7788,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.532444913,0.14,0.423076923,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.250265917,0.01,0.480769231,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.740121587,0.1,0.326923077,19,6112,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.082945347,0.09,0.625,5,7788,3,2,0,1,1,1197,4,0,3995,1735,1,1,1,1,1,1,1,1,0
0.192869762,0.03,0.298076923,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.001856353,0.04,0.663461538,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.663083533,0.13,0.557692308,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.078350571,0.05,0.432692308,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.223531298,0.1,0.442307692,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.033711808,0.04,0.509615385,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.165146653,0.09,0.538461538,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.504691701,0.01,0.519230769,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.876835168,0.03,0.413461538,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
1.004159732,0.0,0.355769231,1,73430,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.098059141,0.02,0.461538462,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.342552538,0.02,0.423076923,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.282049702,0.14,0.605769231,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.166313808,0.12,0.461538462,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.178794205,0.02,0.528846154,10,27742,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.7130109,0.17,0.528846154,20,8794,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.271734043,0.14,0.451923077,10,27742,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.248712587,0.11,0.394230769,4,5410,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.750819631,0.13,0.461538462,3,34791,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.572075622,0.01,0.625,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.186506277,0.01,0.5,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.323814076,0.05,0.317307692,11,27003,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.265875084,0.09,0.317307692,19,6112,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.533219817,0.02,0.471153846,19,6112,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.522322992,0.12,0.403846154,20,8794,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.984524543,0.01,0.365384615,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.048866343,0.1,0.528846154,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.033934507,0.02,0.346153846,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.823131987,0.0,0.413461538,2,6108,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.544486343,0.11,0.548076923,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.069312304,0.02,0.634615385,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.020820484,0.08,0.326923077,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.094203843,0.15,0.432692308,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.111431067,0.05,0.653846154,5,7788,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
1.107357131,0.08,0.673076923,18,13051,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.287895685,0.0,0.375,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.165884157,0.01,0.519230769,21,17804,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.798239095,0.14,0.644230769,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.149755626,0.13,0.423076923,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.046388118,0.0,0.490384615,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.063854335,0.02,0.557692308,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.108218466,0.04,0.317307692,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.95222974,0.06,0.432692308,6,290,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.223833785,0.03,0.346153846,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.191831795,0.06,0.509615385,2,6108,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.087670434,0.13,0.355769231,0,4990,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.005737156,0.0,0.490384615,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.398001396,0.09,0.432692308,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.922599421,0.11,0.519230769,15,4076,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.954360804,0.02,0.288461538,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.681721803,0.11,0.538461538,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.747715357,0.07,0.403846154,17,34738,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.299012331,0.15,0.605769231,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.780988533,0.09,0.307692308,20,8794,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
1.064402039,0.04,0.711538462,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.009539518,0.14,0.461538462,10,27742,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.090618654,0.01,0.298076923,4,5410,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.096384623,0.21,0.423076923,4,5410,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.18676037,0.04,0.355769231,3,34791,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.080860243,0.08,0.451923077,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.56704807,0.13,0.442307692,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.059804837,0.03,0.730769231,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.225878313,0.01,0.326923077,21,17804,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.02049816,0.0,0.644230769,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.312098701,0.18,0.519230769,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.119384805,0.16,0.413461538,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.007501212,0.04,0.307692308,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.202540427,0.03,0.538461538,4,5410,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.602631188,0.05,0.528846154,21,17804,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.067065131,0.03,0.730769231,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.086795485,0.13,0.432692308,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.773778601,0.1,0.403846154,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.519508408,0.0,0.394230769,1,73430,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.207883054,0.1,0.326923077,21,17804,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.550495858,0.14,0.365384615,15,4076,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.544893728,0.0,0.471153846,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.23008137,0.11,0.519230769,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.297280402,0.01,0.461538462,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.21297048,0.07,0.528846154,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.810790829,0.05,0.307692308,1,73430,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.594661937,0.01,0.615384615,8,65567,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.621105217,0.02,0.355769231,1,73430,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.650730122,0.12,0.365384615,19,6112,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.627215847,0.14,0.5,20,8794,3,2,1,0,1,1199,3,2,3993,1811,0,1,1,1,1,0,1,0,0
0.375795582,0.12,0.509615385,11,27003,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.547206553,0.09,0.471153846,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.103671574,0.01,0.326923077,5,7788,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.155496599,0.13,0.576923077,18,13051,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.224211159,0.12,0.346153846,18,13051,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.319210008,0.1,0.538461538,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.530418901,0.0,0.403846154,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.004611805,0.05,0.365384615,11,27003,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.033834131,0.1,0.644230769,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.084514355,0.16,0.355769231,15,4076,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.313844758,0.01,0.317307692,4,5410,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.742015266,0.1,0.355769231,20,8794,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.921707995,0.02,0.528846154,16,21622,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.128950533,0.1,0.798076923,4,5410,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.650705862,0.02,0.442307692,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.753019248,0.16,0.528846154,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
